xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
   7.500   1.3671   0.04241   0.03192  -0.1419  0.0402  1.0000  -5.1713   0.0000   0.0000   0.0000   0.3455
   8.000   1.4186   0.05012   0.04071  -0.1397  0.0376  1.0000  -5.6550   0.0000   0.0000   0.0000   0.3396
   8.500   1.4477   0.05766   0.04899  -0.1359  0.0338  1.0000  -6.1189   0.0000   0.0000   0.0000   0.3344
   9.000   1.4559   0.06696   0.05948  -0.1294  0.0334  1.0000  -6.2172   0.0000   0.0000   0.0000   0.3288
   9.500   1.4467   0.07638   0.06984  -0.1223  0.0336  1.0000  -6.2092   0.0000   0.0000   0.0000   0.3240
  10.000   1.4051   0.08475   0.07920  -0.1131  0.0344  1.0000  -5.9437   0.0000   0.0000   0.0000   0.3195
  10.500   1.3548   0.09421   0.08921  -0.1080  0.0352  1.0000  -5.6605   0.0000   0.0000   0.0000   0.3181
  11.000   1.3065   0.10631   0.10175  -0.1103  0.0360  1.0000  -5.3531   0.0000   0.0000   0.0000   0.3222
  11.500   1.2653   0.12227   0.11795  -0.1210  0.0370  1.0000  -4.9575   0.0000   0.0000   0.0000   0.3328
  12.000   1.2426   0.14080   0.13650  -0.1351  0.0385  1.0000  -4.5102   0.0000   0.0000   0.0000   0.3455
  12.500   1.2395   0.15479   0.15045  -0.1436  0.0397  1.0000  -4.3065   0.0000   0.0000   0.0000   0.3521


xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.130 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
 -15.000  -0.5024   0.18975   0.18477  -0.0085  1.0000  0.0126  -1.5457   0.0000   0.0000   0.0000   0.2295
 -14.500  -0.4875   0.18173   0.17680  -0.0093  1.0000  0.0128  -1.4588   0.0000   0.0000   0.0000   0.2275
 -14.000  -0.4746   0.17547   0.17055  -0.0104  1.0000  0.0133  -1.3728   0.0000   0.0000   0.0000   0.2248
 -13.500  -0.4622   0.16992   0.16503  -0.0118  1.0000  0.0139  -1.3372   0.0000   0.0000   0.0000   0.2213
  -9.000  -0.3736   0.12159   0.11711  -0.0193  1.0000  0.0189  -1.3973   0.0000   0.0000   0.0000   0.1960
  -8.500  -0.3678   0.11674   0.11232  -0.0191  1.0000  0.0200  -1.3860   0.0000   0.0000   0.0000   0.1959
  -8.000  -0.3643   0.11226   0.10793  -0.0188  1.0000  0.0210  -1.4090   0.0000   0.0000   0.0000   0.1965
  -6.500  -0.3729   0.10014   0.09614  -0.0125  1.0000  0.0223  -1.4722   0.0000   0.0000   0.0000   0.2149
  -6.000  -0.3723   0.09582   0.09192  -0.0116  1.0000  0.0234  -1.4883   0.0000   0.0000   0.0000   0.2175
  -2.000   0.2268   0.03029   0.02433  -0.1299  0.9806  0.0360  -1.7125   0.0000   0.0000   0.0000   0.8253
  -1.500   0.3335   0.02379   0.01662  -0.1411  0.9819  0.0249  -1.9025   0.0000   0.0000   0.0000   0.6745
  -1.000   0.4224   0.02056   0.01257  -0.1477  0.9805  0.0243  -1.7571   0.0000   0.0000   0.0000   0.6005
  -0.500   0.5030   0.01889   0.01069  -0.1530  0.9757  0.0318  -1.3893   0.0000   0.0000   0.0000   0.5544
   0.500   0.6495   0.01611   0.00964  -0.1606  0.9587  1.0000  -0.5610   0.0000   0.0000   0.0000   0.4966
   1.000   0.7209   0.01603   0.00932  -0.1638  0.9448  1.0000  -0.6294   0.0000   0.0000   0.0000   0.4760
   1.500   0.7931   0.01575   0.00896  -0.1669  0.9298  1.0000  -0.7139   0.0000   0.0000   0.0000   0.4588
   2.000   0.8607   0.01535   0.00860  -0.1687  0.9107  1.0000  -0.8183   0.0000   0.0000   0.0000   0.4440
   3.000   0.9976   0.01394   0.00752  -0.1717  0.8596  1.0000  -1.2582   0.0000   0.0000   0.0000   0.4190
   3.500   1.0776   0.01315   0.00696  -0.1752  0.8106  1.0000  -1.7735   0.0000   0.0000   0.0000   0.4090
   4.000   1.1690   0.01286   0.00659  -0.1808  0.6924  1.0000  -2.3770   0.0000   0.0000   0.0000   0.4005
